series_id,nama_kabupaten_kota,periode_update,kategori,jumlah
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2021-03-01,Beras Premium,9366.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2021-04-01,Beras Premium,9281.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2021-05-01,Beras Premium,9281.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2021-06-01,Beras Premium,9300.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2021-07-01,Beras Premium,9008.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2021-08-01,Beras Premium,9198.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2021-09-01,Beras Premium,9006.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2021-10-01,Beras Premium,8980.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2021-11-01,Beras Premium,9086.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2021-12-01,Beras Premium,9266.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2022-01-01,Beras Premium,9503.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2022-02-01,Beras Premium,9565.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2022-03-01,Beras Premium,9447.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2022-04-01,Beras Premium,9452.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2022-05-01,Beras Premium,9226.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2022-06-01,Beras Premium,8947.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2022-07-01,Beras Premium,9141.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2022-08-01,Beras Premium,9389.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2022-09-01,Beras Premium,10007.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2022-10-01,Beras Premium,9623.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2022-11-01,Beras Premium,10419.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2022-12-01,Beras Premium,10841.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2023-01-01,Beras Premium,10981.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2023-02-01,Beras Premium,11867.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2023-03-01,Beras Premium,11294.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2023-04-01,Beras Premium,11458.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2023-05-01,Beras Premium,11268.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2023-06-01,Beras Premium,11328.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2023-07-01,Beras Premium,11382.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2023-08-01,Beras Premium,11505.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2023-09-01,Beras Premium,13046.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2023-10-01,Beras Premium,13718.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2023-11-01,Beras Premium,13654.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2023-12-01,Beras Premium,13480.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2024-01-01,Beras Premium,13664.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2024-02-01,Beras Premium,14465.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2024-03-01,Beras Premium,14419.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2024-04-01,Beras Premium,13075.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2024-05-01,Beras Premium,13205.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2024-06-01,Beras Premium,13156.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2024-07-01,Beras Premium,13108.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2024-08-01,Beras Premium,13318.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2024-09-01,Beras Premium,13266.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2024-10-01,Beras Premium,13157.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2024-11-01,Beras Premium,12906.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2024-12-01,Beras Premium,13215.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2025-01-01,Beras Premium,13160.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2025-02-01,Beras Premium,13071.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2025-03-01,Beras Premium,13461.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2025-04-01,Beras Premium,13250.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2025-05-01,Beras Premium,13177.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2025-06-01,Beras Premium,13291.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2025-07-01,Beras Premium,13958.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2025-08-01,Beras Premium,15500.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2025-09-01,Beras Premium,15500.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2025-10-01,Beras Premium,15500.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2025-11-01,Beras Premium,15500.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2025-12-01,Beras Premium,14975.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2026-01-01,Beras Premium,15475.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2026-02-01,Beras Premium,15350.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2026-03-01,Beras Premium,14675.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2026-04-01,Beras Premium,14900.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2026-05-01,Beras Premium,14925.0
Kabupaten Tulungagung | Beras Premium,Kabupaten Tulungagung,2026-06-01,Beras Premium,14925.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2020-01-01,Jagung Pipil Kering,4365.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2020-02-01,Jagung Pipil Kering,4285.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2020-03-01,Jagung Pipil Kering,4300.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2020-04-01,Jagung Pipil Kering,3853.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2020-05-01,Jagung Pipil Kering,3458.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2020-06-01,Jagung Pipil Kering,3607.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2020-07-01,Jagung Pipil Kering,3474.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2020-08-01,Jagung Pipil Kering,3385.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2020-09-01,Jagung Pipil Kering,3385.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2020-10-01,Jagung Pipil Kering,3747.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2020-11-01,Jagung Pipil Kering,3915.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2020-12-01,Jagung Pipil Kering,4275.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2021-01-01,Jagung Pipil Kering,4005.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2021-02-01,Jagung Pipil Kering,4021.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2021-03-01,Jagung Pipil Kering,4174.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2021-04-01,Jagung Pipil Kering,5050.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2021-05-01,Jagung Pipil Kering,5050.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2021-06-01,Jagung Pipil Kering,5174.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2021-07-01,Jagung Pipil Kering,5362.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2021-08-01,Jagung Pipil Kering,5319.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2021-09-01,Jagung Pipil Kering,5446.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2021-10-01,Jagung Pipil Kering,5255.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2021-11-01,Jagung Pipil Kering,5486.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2021-12-01,Jagung Pipil Kering,5198.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2022-01-01,Jagung Pipil Kering,5134.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2022-02-01,Jagung Pipil Kering,5058.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2022-03-01,Jagung Pipil Kering,4997.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2022-04-01,Jagung Pipil Kering,5271.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2022-05-01,Jagung Pipil Kering,5281.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2022-06-01,Jagung Pipil Kering,4793.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2022-07-01,Jagung Pipil Kering,4413.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2022-08-01,Jagung Pipil Kering,4347.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2022-09-01,Jagung Pipil Kering,4271.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2022-10-01,Jagung Pipil Kering,4273.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2022-11-01,Jagung Pipil Kering,4017.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2022-12-01,Jagung Pipil Kering,4100.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2023-01-01,Jagung Pipil Kering,4305.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2023-02-01,Jagung Pipil Kering,4535.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2023-03-01,Jagung Pipil Kering,5131.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2023-04-01,Jagung Pipil Kering,5409.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2023-05-01,Jagung Pipil Kering,5332.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2023-06-01,Jagung Pipil Kering,5343.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2023-07-01,Jagung Pipil Kering,5188.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2023-08-01,Jagung Pipil Kering,5430.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2023-09-01,Jagung Pipil Kering,5993.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2023-10-01,Jagung Pipil Kering,6119.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2023-11-01,Jagung Pipil Kering,5951.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2023-12-01,Jagung Pipil Kering,6601.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2024-01-01,Jagung Pipil Kering,7758.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2024-02-01,Jagung Pipil Kering,7795.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2024-03-01,Jagung Pipil Kering,5526.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2024-04-01,Jagung Pipil Kering,4983.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2024-05-01,Jagung Pipil Kering,4740.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2024-06-01,Jagung Pipil Kering,4438.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2024-07-01,Jagung Pipil Kering,4295.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2024-08-01,Jagung Pipil Kering,4999.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2024-09-01,Jagung Pipil Kering,4896.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2024-10-01,Jagung Pipil Kering,4766.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2024-11-01,Jagung Pipil Kering,4601.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2024-12-01,Jagung Pipil Kering,5080.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2025-01-01,Jagung Pipil Kering,4895.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2025-02-01,Jagung Pipil Kering,4932.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2025-03-01,Jagung Pipil Kering,4974.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2025-04-01,Jagung Pipil Kering,4896.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2025-05-01,Jagung Pipil Kering,4999.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2025-06-01,Jagung Pipil Kering,5000.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2025-07-01,Jagung Pipil Kering,5344.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2025-08-01,Jagung Pipil Kering,9333.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2025-09-01,Jagung Pipil Kering,9500.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2025-10-01,Jagung Pipil Kering,9500.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2025-11-01,Jagung Pipil Kering,9500.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2025-12-01,Jagung Pipil Kering,9500.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2026-01-01,Jagung Pipil Kering,9500.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2026-02-01,Jagung Pipil Kering,8833.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2026-03-01,Jagung Pipil Kering,8833.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2026-04-01,Jagung Pipil Kering,8833.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2026-05-01,Jagung Pipil Kering,7875.0
Kabupaten Tulungagung | Jagung Pipil Kering,Kabupaten Tulungagung,2026-06-01,Jagung Pipil Kering,8000.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2020-01-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2020-02-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2020-03-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2020-04-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2020-05-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2020-06-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2020-07-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2020-08-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2020-09-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2020-10-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2020-11-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2020-12-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2021-01-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2021-02-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2021-03-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2021-04-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2021-05-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2021-06-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2021-07-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2021-08-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2021-09-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2021-10-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2021-11-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2021-12-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2022-01-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2022-02-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2022-03-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2022-04-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2022-05-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2022-06-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2022-07-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2022-08-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2022-09-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2022-10-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2022-11-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2022-12-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2023-01-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2023-02-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2023-03-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2023-04-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2023-05-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2023-06-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2023-07-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2023-08-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2023-09-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2023-10-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2023-11-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2023-12-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2024-01-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2024-02-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2024-03-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2024-04-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2024-05-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2024-06-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2024-07-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2024-08-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2024-09-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2024-10-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2024-11-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2024-12-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2025-01-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2025-02-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2025-03-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2025-04-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2025-05-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2025-06-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2025-07-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2025-08-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2025-09-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2025-10-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2025-11-01,Kedelai,14000.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2025-12-01,Kedelai,14000.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2026-01-01,Kedelai,14000.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2026-02-01,Kedelai,13500.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2026-03-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2026-04-01,Kedelai,13750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2026-05-01,Kedelai,10750.0
Kabupaten Tulungagung | Kedelai,Kabupaten Tulungagung,2026-06-01,Kedelai,11250.0
Kota Batu | Beras Medium,Kota Batu,2020-01-01,Beras Medium,10750.0
Kota Batu | Beras Medium,Kota Batu,2020-02-01,Beras Medium,10750.0
Kota Batu | Beras Medium,Kota Batu,2020-03-01,Beras Medium,10750.0
Kota Batu | Beras Medium,Kota Batu,2020-04-01,Beras Medium,10760.0
Kota Batu | Beras Medium,Kota Batu,2020-05-01,Beras Medium,10213.0
Kota Batu | Beras Medium,Kota Batu,2020-06-01,Beras Medium,10000.0
Kota Batu | Beras Medium,Kota Batu,2020-07-01,Beras Medium,10100.0
Kota Batu | Beras Medium,Kota Batu,2020-08-01,Beras Medium,10000.0
Kota Batu | Beras Medium,Kota Batu,2020-09-01,Beras Medium,10000.0
Kota Batu | Beras Medium,Kota Batu,2020-10-01,Beras Medium,10040.677966101695
Kota Batu | Beras Medium,Kota Batu,2020-11-01,Beras Medium,10081.35593220339
Kota Batu | Beras Medium,Kota Batu,2020-12-01,Beras Medium,10122.033898305084
Kota Batu | Beras Medium,Kota Batu,2021-01-01,Beras Medium,10162.71186440678
Kota Batu | Beras Medium,Kota Batu,2021-02-01,Beras Medium,10203.389830508475
Kota Batu | Beras Medium,Kota Batu,2021-03-01,Beras Medium,10244.06779661017
Kota Batu | Beras Medium,Kota Batu,2021-04-01,Beras Medium,10284.745762711864
Kota Batu | Beras Medium,Kota Batu,2021-05-01,Beras Medium,10325.42372881356
Kota Batu | Beras Medium,Kota Batu,2021-06-01,Beras Medium,10366.101694915254
Kota Batu | Beras Medium,Kota Batu,2021-07-01,Beras Medium,10406.77966101695
Kota Batu | Beras Medium,Kota Batu,2021-08-01,Beras Medium,10447.457627118643
Kota Batu | Beras Medium,Kota Batu,2021-09-01,Beras Medium,10488.135593220339
Kota Batu | Beras Medium,Kota Batu,2021-10-01,Beras Medium,10528.813559322034
Kota Batu | Beras Medium,Kota Batu,2021-11-01,Beras Medium,10569.49152542373
Kota Batu | Beras Medium,Kota Batu,2021-12-01,Beras Medium,10610.169491525423
Kota Batu | Beras Medium,Kota Batu,2022-01-01,Beras Medium,10650.847457627118
Kota Batu | Beras Medium,Kota Batu,2022-02-01,Beras Medium,10691.525423728814
Kota Batu | Beras Medium,Kota Batu,2022-03-01,Beras Medium,10732.203389830509
Kota Batu | Beras Medium,Kota Batu,2022-04-01,Beras Medium,10772.881355932204
Kota Batu | Beras Medium,Kota Batu,2022-05-01,Beras Medium,10813.559322033898
Kota Batu | Beras Medium,Kota Batu,2022-06-01,Beras Medium,10854.237288135593
Kota Batu | Beras Medium,Kota Batu,2022-07-01,Beras Medium,10894.915254237289
Kota Batu | Beras Medium,Kota Batu,2022-08-01,Beras Medium,10935.593220338982
Kota Batu | Beras Medium,Kota Batu,2022-09-01,Beras Medium,10976.271186440677
Kota Batu | Beras Medium,Kota Batu,2022-10-01,Beras Medium,11016.949152542373
Kota Batu | Beras Medium,Kota Batu,2022-11-01,Beras Medium,11057.627118644068
Kota Batu | Beras Medium,Kota Batu,2022-12-01,Beras Medium,11098.305084745763
Kota Batu | Beras Medium,Kota Batu,2023-01-01,Beras Medium,11138.983050847457
Kota Batu | Beras Medium,Kota Batu,2023-02-01,Beras Medium,11179.661016949152
Kota Batu | Beras Medium,Kota Batu,2023-03-01,Beras Medium,11220.338983050848
Kota Batu | Beras Medium,Kota Batu,2023-04-01,Beras Medium,11261.016949152543
Kota Batu | Beras Medium,Kota Batu,2023-05-01,Beras Medium,11301.694915254237
Kota Batu | Beras Medium,Kota Batu,2023-06-01,Beras Medium,11342.372881355932
Kota Batu | Beras Medium,Kota Batu,2023-07-01,Beras Medium,11383.050847457627
Kota Batu | Beras Medium,Kota Batu,2023-08-01,Beras Medium,11423.728813559323
